Campaign name,Ad Group Name,Ad Name,Date,Cost,CPC (Destination),CPM,Impression,Clicks (Destination),CTR (Destination),Conversions,CPA,Currency
K | ABO | 09-03-2024 | testing,Ad group 20240309084105,LP_ 7 MAR_ STICH INI PENIPUAN YA .mov_2024-03-09 08:41:49,2024-04-05,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 09-03-2024 | testing,Ad group 20240309084105,LP_ 7 MAR_ STICH INI PENIPUAN YA .mov_2024-03-09 08:41:49,2024-04-06,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 09-03-2024 | testing,Ad group 20240309084105,LP_ 7 MAR_ STICH INI PENIPUAN YA .mov_2024-03-09 08:41:49,2024-04-07,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 09-03-2024 | testing,Ad group 20240309084105,LP_ 7 MAR_ STICH INI PENIPUAN YA .mov_2024-03-09 08:41:49,2024-04-08,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 15-03-2024 | testing,Ad group 20240315090537,LP_ 9 MAR_ BENJOLAN KEMPIS DENGAN MADU .mov_2024-03-15 09:06:04,2024-03-15,4071,0,19572,208,0,0.0,0,0,IDR
K | ABO | 15-03-2024 | testing,Ad group 20240315090537,LP_ 9 MAR_ BENJOLAN KEMPIS DENGAN MADU .mov_2024-03-15 09:06:04,2024-03-18,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 15-03-2024 | testing,Ad group 20240315090537,LP_ 9 MAR_ BENJOLAN KEMPIS DENGAN MADU .mov_2024-03-15 09:06:04,2024-03-19,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 05-03-2024 | scale out,Ad group 20240405102851,LP_01 APRIL_PROMO THR ZYMUNO .mov_2024-04-05 10:29:32,2024-04-06,31323,3480,7032,4454,9,0.2,0,0,IDR
K | ABO | 05-03-2024 | scale out,Ad group 20240405102851,LP_01 APRIL_PROMO THR ZYMUNO .mov_2024-04-05 10:29:32,2024-04-07,26231,13115,15321,1712,2,0.12,0,0,IDR
K | ABO | 05-03-2024 | scale out,Ad group 20240405102851,LP_01 APRIL_PROMO THR ZYMUNO .mov_2024-04-05 10:29:32,2024-04-08,18238,3039,11093,1644,6,0.36,0,0,IDR
K | ABO | 05-03-2024 | scale out,Ad group 20240405102851,LP_01 APRIL_PROMO THR ZYMUNO .mov_2024-04-05 10:29:32,2024-04-09,15731,1966,8218,1914,8,0.42,0,0,IDR
K | ABO | 05-03-2024 | scale out,Ad group 20240405102851,LP_01 APRIL_PROMO THR ZYMUNO .mov_2024-04-05 10:29:32,2024-04-10,42421,2828,7464,5683,15,0.26,0,0,IDR
K | ABO | 05-03-2024 | scale out,Ad group 20240405102851,LP_01 APRIL_PROMO THR ZYMUNO .mov_2024-04-05 10:29:32,2024-04-11,17327,5775,9980,1736,3,0.17,0,0,IDR
K | ABO | 05-03-2024 | scale out,Ad group 20240405102851,LP_01 APRIL_PROMO THR ZYMUNO .mov_2024-04-05 10:29:32,2024-04-12,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 05-03-2024 | scale out,Ad group 20240405102851,LP_01 APRIL_PROMO THR ZYMUNO .mov_2024-04-05 10:29:32,2024-04-13,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 05-03-2024 | scale out,Ad group 20240405102851,LP_01 APRIL_PROMO THR ZYMUNO .mov_2024-04-05 10:29:32,2024-04-14,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 05-03-2024 | scale out,Ad group 20240405102851,LP_01 APRIL_PROMO THR ZYMUNO .mov_2024-04-05 10:29:32,2024-04-15,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 02-04-2024 | scale out,Ad group 20240402084819,LP_01 APRIL_PUNYA BENJOLAN.mov_2024-04-02 08:52:54,2024-04-03,112213,2290,8954,12531,49,0.39,0,0,IDR
K | ABO | 02-04-2024 | scale out,Ad group 20240402084819,LP_01 APRIL_PUNYA BENJOLAN.mov_2024-04-02 08:52:54,2024-04-04,81547,2718,11359,7179,30,0.42,0,0,IDR
K | ABO | 02-04-2024 | scale out,Ad group 20240402084819,LP_01 APRIL_PUNYA BENJOLAN.mov_2024-04-02 08:52:54,2024-04-05,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 02-04-2024 | scale out,Ad group 20240402084819,LP_01 APRIL_PUNYA BENJOLAN.mov_2024-04-02 08:52:54,2024-04-06,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 02-04-2024 | scale out,Ad group 20240402084819,LP_01 APRIL_PUNYA BENJOLAN.mov_2024-04-02 08:52:54,2024-04-07,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 02-04-2024 | scale out,Ad group 20240402084819,LP_01 APRIL_PUNYA BENJOLAN.mov_2024-04-02 08:52:54,2024-04-08,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 02-04-2024 | scale out,Ad group 20240402084819,LP_01 APRIL_PUNYA BENJOLAN.mov_2024-04-02 08:52:54,2024-04-09,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 04-03-2024 | scale out,Ad group 20240404014015,LP_04 APRIL_JANGAN BELI ZYMUNO.mov_2024-04-04 13:41:02,2024-04-04,41559,1979,8829,4707,21,0.45,4,10389,IDR
K | ABO | 04-03-2024 | scale out,Ad group 20240404014015,LP_04 APRIL_JANGAN BELI ZYMUNO.mov_2024-04-04 13:41:02,2024-04-05,223309,2011,5758,38778,111,0.29,2,111654,IDR
K | ABO | 04-03-2024 | scale out,Ad group 20240404014015,LP_04 APRIL_JANGAN BELI ZYMUNO.mov_2024-04-04 13:41:02,2024-04-06,213244,4635,9625,22153,46,0.21,2,106622,IDR
K | ABO | 04-03-2024 | scale out,Ad group 20240404014015,LP_04 APRIL_JANGAN BELI ZYMUNO.mov_2024-04-04 13:41:02,2024-04-07,445654,1580,5336,83510,282,0.34,4,111413,IDR
K | ABO | 04-03-2024 | scale out,Ad group 20240404014015,LP_04 APRIL_JANGAN BELI ZYMUNO.mov_2024-04-04 13:41:02,2024-04-08,264510,1902,6212,42577,139,0.33,1,264510,IDR
K | ABO | 04-03-2024 | scale out,Ad group 20240404014015,LP_04 APRIL_JANGAN BELI ZYMUNO.mov_2024-04-04 13:41:02,2024-04-09,248270,2955,9437,26308,84,0.32,4,62067,IDR
K | ABO | 04-03-2024 | scale out,Ad group 20240404014015,LP_04 APRIL_JANGAN BELI ZYMUNO.mov_2024-04-04 13:41:02,2024-04-10,239981,3749,9601,24993,64,0.26,2,119990,IDR
K | ABO | 04-03-2024 | scale out,Ad group 20240404014015,LP_04 APRIL_JANGAN BELI ZYMUNO.mov_2024-04-04 13:41:02,2024-04-11,200325,4885,11045,18137,41,0.23,2,100162,IDR
K | ABO | 04-03-2024 | scale out,Ad group 20240404014015,LP_04 APRIL_JANGAN BELI ZYMUNO.mov_2024-04-04 13:41:02,2024-04-12,207737,3245,11288,18403,64,0.35,2,103868,IDR
K | ABO | 04-03-2024 | scale out,Ad group 20240404014015,LP_04 APRIL_JANGAN BELI ZYMUNO.mov_2024-04-04 13:41:02,2024-04-13,191931,4569,11982,16017,42,0.26,0,0,IDR
K | ABO | 04-03-2024 | scale out,Ad group 20240404014015,LP_04 APRIL_JANGAN BELI ZYMUNO.mov_2024-04-04 13:41:02,2024-04-14,200750,4461,13230,15173,45,0.3,5,40150,IDR
K | ABO | 04-03-2024 | scale out,Ad group 20240404014015,LP_04 APRIL_JANGAN BELI ZYMUNO.mov_2024-04-04 13:41:02,2024-04-15,161724,4043,11258,14365,40,0.28,2,80862,IDR
K | ABO | 04-03-2024 | scale out,Ad group 20240404014015,LP_04 APRIL_JANGAN BELI ZYMUNO.mov_2024-04-04 13:41:02,2024-04-16,226306,2433,9974,22688,93,0.41,2,113153,IDR
K | ABO | 04-03-2024 | scale out,Ad group 20240404014015,LP_04 APRIL_JANGAN BELI ZYMUNO.mov_2024-04-04 13:41:02,2024-04-17,238673,2386,9526,25054,100,0.4,3,79557,IDR
K | ABO | 16-04-2024 | scale out,Ad group 20240417085926,LP_05 APRIL_JOGET CIRI BENJOLAN.mov_2024-04-17 09:00:51,2024-04-17,55289,1579,7664,7214,35,0.49,1,55289,IDR
K | ABO | 16-04-2024 | scale out,Ad group 20240417085926,LP_06 APRIL_MUNCUL BENJOLAN LEHER.MP4_2024-04-17 09:00:51,2024-04-17,36927,2172,5649,6536,17,0.26,0,0,IDR
K | ABO | 15-02-2024 | testing,ID/18-44/Skin care/Balanced,LP_1 botol gak sembuh br 1.mov_2024-02-15 09:32:55,2024-02-15,105625,4062,10983,9617,26,0.27,1,105625,IDR
K | ABO | 15-02-2024 | testing,ID/18-44/Skin care/Balanced,LP_1 botol gak sembuh br 1.mov_2024-02-15 09:32:55,2024-02-16,137570,2751,12453,11047,50,0.45,3,45856,IDR
K | ABO | 15-02-2024 | testing,ID/18-44/Skin care/Balanced,LP_1 botol gak sembuh br 1.mov_2024-02-15 09:32:55,2024-02-17,216087,1929,6813,31713,112,0.35,1,216087,IDR
K | ABO | 15-02-2024 | testing,ID/18-44/Skin care/Balanced,LP_1 botol gak sembuh br 1.mov_2024-02-15 09:32:55,2024-02-18,236001,2034,9082,25984,116,0.45,2,118000,IDR
K | ABO | 15-02-2024 | testing,ID/18-44/Skin care/Balanced,LP_1 botol gak sembuh br 1.mov_2024-02-15 09:32:55,2024-02-19,46096,2004,9282,4966,23,0.46,0,0,IDR
K | ABO | 15-02-2024 | testing,ID/18-44/Skin care/Balanced,LP_1 botol gak sembuh br 1.mov_2024-02-15 09:32:55,2024-02-20,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 15-02-2024 | testing,ID/18-44/Skin care/Balanced,LP_1 botol gak sembuh br 1.mov_2024-02-15 09:32:55,2024-02-21,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 15-02-2024 | testing,ID/18-44/Skin care/Balanced,LP_1 botol gak sembuh br 1.mov_2024-02-15 09:32:55,2024-02-22,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 15-02-2024 | testing,ID/18-44/Skin care/Balanced,LP_1 botol gak sembuh br 1.mov_2024-02-15 09:32:55,2024-02-23,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 15-02-2024 | testing,ID/18-44/Skin care/Balanced,LP_1 botol gak sembuh br 1.mov_2024-02-15 09:32:55,2024-02-24,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 15-02-2024 | testing,ID/18-44/Skin care/Balanced,LP_1 botol gak sembuh br 1.mov_2024-02-15 09:32:55,2024-02-25,0,0,0,0,0,0.0,0,0,IDR
#ISU RAMADHAN,K | ABO | 15-03-2024 | testing,LP_13 MAR_ SIAPA BILANG MAHAL_.mov_2024-03-14 14:45:16,2024-03-14,44,0,5500,8,0,0.0,0,0,IDR
#ISU RAMADHAN,K | ABO | 15-03-2024 | testing,LP_13 MAR_ SIAPA BILANG MAHAL_.mov_2024-03-14 14:45:16,2024-03-15,190229,3458,10723,17740,55,0.31,3,63409,IDR
#ISU RAMADHAN,K | ABO | 15-03-2024 | testing,LP_13 MAR_ SIAPA BILANG MAHAL_.mov_2024-03-14 14:45:16,2024-03-16,329215,1948,11003,29918,169,0.56,4,82303,IDR
#ISU RAMADHAN,K | ABO | 15-03-2024 | testing,LP_13 MAR_ SIAPA BILANG MAHAL_.mov_2024-03-14 14:45:16,2024-03-17,223069,1742,8122,27462,128,0.47,1,223069,IDR
#ISU RAMADHAN,K | ABO | 15-03-2024 | testing,LP_13 MAR_ SIAPA BILANG MAHAL_.mov_2024-03-14 14:45:16,2024-03-18,330367,2465,12940,25530,134,0.52,3,110122,IDR
#ISU RAMADHAN,K | ABO | 15-03-2024 | testing,LP_13 MAR_ SIAPA BILANG MAHAL_.mov_2024-03-14 14:45:16,2024-03-19,193358,3333,18176,10638,58,0.55,3,64452,IDR
#ISU RAMADHAN,K | ABO | 15-03-2024 | testing,LP_13 MAR_ SIAPA BILANG MAHAL_.mov_2024-03-14 14:45:16,2024-03-20,61526,3418,18593,3309,18,0.54,0,0,IDR
#ISU RAMADHAN,K | ABO | 15-03-2024 | testing,LP_13 MAR_ SIAPA BILANG MAHAL_.mov_2024-03-14 14:45:16,2024-03-21,0,0,0,0,0,0.0,0,0,IDR
#ISU RAMADHAN,K | ABO | 15-03-2024 | testing,LP_13 MAR_ SIAPA BILANG MAHAL_.mov_2024-03-14 14:45:16,2024-03-22,0,0,0,0,0,0.0,0,0,IDR
#ISU RAMADHAN,K | ABO | 15-03-2024 | testing,LP_13 MAR_ SIAPA BILANG MAHAL_.mov_2024-03-14 14:45:16,2024-03-23,0,0,0,0,0,0.0,0,0,IDR
#ISU RAMADHAN,K | ABO | 15-03-2024 | testing,LP_13 MAR_ SIAPA BILANG MAHAL_.mov_2024-03-14 14:45:16,2024-03-24,0,0,0,0,0,0.0,0,0,IDR
#ISU RAMADHAN,K | ABO | 15-03-2024 | testing,LP_13 MAR_ SIAPA BILANG MAHAL_.mov_2024-03-14 14:45:16,2024-03-25,0,0,0,0,0,0.0,0,0,IDR
#ISU RAMADHAN,K | ABO | 15-03-2024 | testing,LP_13 MAR_ SIAPA BILANG MAHAL_.mov_2024-03-14 14:45:16,2024-03-26,160787,2820,14699,10938,57,0.52,2,80393,IDR
#ISU RAMADHAN,K | ABO | 15-03-2024 | testing,LP_13 MAR_ SIAPA BILANG MAHAL_.mov_2024-03-14 14:45:16,2024-03-27,142596,2970,14758,9662,48,0.5,1,142596,IDR
#ISU RAMADHAN,K | ABO | 15-03-2024 | testing,LP_13 MAR_ SIAPA BILANG MAHAL_.mov_2024-03-14 14:45:16,2024-03-28,197217,5056,18937,10414,39,0.37,2,98608,IDR
#ISU RAMADHAN,K | ABO | 15-03-2024 | testing,LP_13 MAR_ SIAPA BILANG MAHAL_.mov_2024-03-14 14:45:16,2024-03-29,192587,1719,10145,18983,112,0.59,4,48146,IDR
#ISU RAMADHAN,K | ABO | 15-03-2024 | testing,LP_13 MAR_ SIAPA BILANG MAHAL_.mov_2024-03-14 14:45:16,2024-03-30,170008,1574,8474,20060,108,0.54,1,170008,IDR
#ISU RAMADHAN,K | ABO | 15-03-2024 | testing,LP_13 MAR_ SIAPA BILANG MAHAL_.mov_2024-03-14 14:45:16,2024-03-31,181000,2080,9216,19638,87,0.44,0,0,IDR
#ISU RAMADHAN,K | ABO | 15-03-2024 | testing,LP_13 MAR_ SIAPA BILANG MAHAL_.mov_2024-03-14 14:45:16,2024-04-01,180162,1979,10019,17981,91,0.51,2,90081,IDR
#ISU RAMADHAN,K | ABO | 15-03-2024 | testing,LP_13 MAR_ SIAPA BILANG MAHAL_.mov_2024-03-14 14:45:16,2024-04-02,192208,1562,8442,22767,123,0.54,4,48052,IDR
#ISU RAMADHAN,K | ABO | 15-03-2024 | testing,LP_13 MAR_ SIAPA BILANG MAHAL_.mov_2024-03-14 14:45:16,2024-04-03,172327,1740,11704,14723,99,0.67,2,86163,IDR
#ISU RAMADHAN,K | ABO | 15-03-2024 | testing,LP_13 MAR_ SIAPA BILANG MAHAL_.mov_2024-03-14 14:45:16,2024-04-04,188390,2990,13744,13707,63,0.46,3,62796,IDR
#ISU RAMADHAN,K | ABO | 15-03-2024 | testing,LP_13 MAR_ SIAPA BILANG MAHAL_.mov_2024-03-14 14:45:16,2024-04-05,200903,2160,9149,21959,93,0.42,2,100451,IDR
#ISU RAMADHAN,K | ABO | 15-03-2024 | testing,LP_13 MAR_ SIAPA BILANG MAHAL_.mov_2024-03-14 14:45:16,2024-04-06,189719,2107,9729,19499,90,0.46,1,189719,IDR
#ISU RAMADHAN,K | ABO | 15-03-2024 | testing,LP_13 MAR_ SIAPA BILANG MAHAL_.mov_2024-03-14 14:45:16,2024-04-07,305737,1521,7192,42506,201,0.47,2,152868,IDR
#ISU RAMADHAN,K | ABO | 15-03-2024 | testing,LP_13 MAR_ SIAPA BILANG MAHAL_.mov_2024-03-14 14:45:16,2024-04-08,341847,2123,9811,34843,161,0.46,2,170923,IDR
#ISU RAMADHAN,K | ABO | 15-03-2024 | testing,LP_13 MAR_ SIAPA BILANG MAHAL_.mov_2024-03-14 14:45:16,2024-04-09,227436,2707,10177,22347,84,0.38,0,0,IDR
#ISU RAMADHAN,K | ABO | 15-03-2024 | testing,LP_13 MAR_ SIAPA BILANG MAHAL_.mov_2024-03-14 14:45:16,2024-04-10,190771,3179,11208,17020,60,0.35,0,0,IDR
#ISU RAMADHAN,K | ABO | 15-03-2024 | testing,LP_13 MAR_ SIAPA BILANG MAHAL_.mov_2024-03-14 14:45:16,2024-04-11,293212,2022,9939,29499,145,0.49,3,97737,IDR
#ISU RAMADHAN,K | ABO | 15-03-2024 | testing,LP_13 MAR_ SIAPA BILANG MAHAL_.mov_2024-03-14 14:45:16,2024-04-12,277592,3469,11799,23526,80,0.34,3,92530,IDR
#ISU RAMADHAN,K | ABO | 15-03-2024 | testing,LP_13 MAR_ SIAPA BILANG MAHAL_.mov_2024-03-14 14:45:16,2024-04-13,310550,3375,8954,34681,92,0.27,4,77637,IDR
#ISU RAMADHAN,K | ABO | 15-03-2024 | testing,LP_13 MAR_ SIAPA BILANG MAHAL_.mov_2024-03-14 14:45:16,2024-04-14,253290,3088,9687,26147,82,0.31,2,126645,IDR
#ISU RAMADHAN,K | ABO | 15-03-2024 | testing,LP_13 MAR_ SIAPA BILANG MAHAL_.mov_2024-03-14 14:45:16,2024-04-15,290926,3591,10133,28708,81,0.28,1,290926,IDR
#ISU RAMADHAN,K | ABO | 15-03-2024 | testing,LP_13 MAR_ SIAPA BILANG MAHAL_.mov_2024-03-14 14:45:16,2024-04-16,281312,5114,12725,22106,55,0.25,0,0,IDR
#ISU RAMADHAN,K | ABO | 15-03-2024 | testing,LP_13 MAR_ SIAPA BILANG MAHAL_.mov_2024-03-14 14:45:16,2024-04-17,75209,4700,14799,5082,16,0.31,1,75209,IDR
#ISU RAMADHAN,K | ABO | 15-03-2024 | testing,LP_13 MAR_JANGAN COBA ZYMUNO.mov_LP_13 MAR_JANGAN COBA ZYMUNO.,2024-03-15,64015,2000,10291,6220,32,0.51,0,0,IDR
#ISU RAMADHAN,K | ABO | 15-03-2024 | testing,LP_13 MAR_JANGAN COBA ZYMUNO.mov_LP_13 MAR_JANGAN COBA ZYMUNO.,2024-03-16,102947,5418,15033,6848,19,0.28,1,102947,IDR
#ISU RAMADHAN,K | ABO | 15-03-2024 | testing,LP_13 MAR_JANGAN COBA ZYMUNO.mov_LP_13 MAR_JANGAN COBA ZYMUNO.,2024-03-17,126049,5480,10870,11595,23,0.2,0,0,IDR
#ISU RAMADHAN,K | ABO | 15-03-2024 | testing,LP_13 MAR_JANGAN COBA ZYMUNO.mov_LP_13 MAR_JANGAN COBA ZYMUNO.,2024-03-18,28413,3157,9900,2870,9,0.31,0,0,IDR
#ISU RAMADHAN,K | ABO | 15-03-2024 | testing,LP_13 MAR_JANGAN COBA ZYMUNO.mov_LP_13 MAR_JANGAN COBA ZYMUNO.,2024-03-19,0,0,0,0,0,0.0,0,0,IDR
#ISU RAMADHAN,K | ABO | 15-03-2024 | testing,LP_13 MAR_JANGAN COBA ZYMUNO.mov_LP_13 MAR_JANGAN COBA ZYMUNO.,2024-03-20,0,0,0,0,0,0.0,0,0,IDR
#ISU RAMADHAN,K | ABO | 15-03-2024 | testing,LP_13 MAR_JANGAN COBA ZYMUNO.mov_LP_13 MAR_JANGAN COBA ZYMUNO.,2024-03-21,0,0,0,0,0,0.0,0,0,IDR
#ISU RAMADHAN,K | ABO | 15-03-2024 | testing,LP_13 MAR_JANGAN COBA ZYMUNO.mov_LP_13 MAR_JANGAN COBA ZYMUNO.,2024-03-22,0,0,0,0,0,0.0,0,0,IDR
#ISU RAMADHAN,K | ABO | 15-03-2024 | testing,LP_14MAR_STICH BENJOLAN GANGGU PUASA .mov_LP_13 MAR_JANGAN COBA ZYMUNO.,2024-03-15,101291,3267,11674,8676,31,0.36,0,0,IDR
#ISU RAMADHAN,K | ABO | 15-03-2024 | testing,LP_14MAR_STICH BENJOLAN GANGGU PUASA .mov_LP_13 MAR_JANGAN COBA ZYMUNO.,2024-03-16,112288,3119,9062,12391,36,0.29,0,0,IDR
#ISU RAMADHAN,K | ABO | 15-03-2024 | testing,LP_14MAR_STICH BENJOLAN GANGGU PUASA .mov_LP_13 MAR_JANGAN COBA ZYMUNO.,2024-03-17,71716,2656,9146,7841,27,0.34,0,0,IDR
#ISU RAMADHAN,K | ABO | 15-03-2024 | testing,LP_14MAR_STICH BENJOLAN GANGGU PUASA .mov_LP_13 MAR_JANGAN COBA ZYMUNO.,2024-03-18,17039,2434,7727,2205,7,0.32,0,0,IDR
#ISU RAMADHAN,K | ABO | 15-03-2024 | testing,LP_14MAR_STICH BENJOLAN GANGGU PUASA .mov_LP_13 MAR_JANGAN COBA ZYMUNO.,2024-03-19,0,0,0,0,0,0.0,0,0,IDR
#ISU RAMADHAN,K | ABO | 15-03-2024 | testing,LP_14MAR_STICH BENJOLAN GANGGU PUASA .mov_LP_13 MAR_JANGAN COBA ZYMUNO.,2024-03-20,0,0,0,0,0,0.0,0,0,IDR
#ISU RAMADHAN,K | ABO | 15-03-2024 | testing,LP_14MAR_STICH BENJOLAN GANGGU PUASA .mov_LP_13 MAR_JANGAN COBA ZYMUNO.,2024-03-21,0,0,0,0,0,0.0,0,0,IDR
#ISU RAMADHAN,K | ABO | 15-03-2024 | testing,LP_14MAR_STICH BENJOLAN GANGGU PUASA .mov_LP_13 MAR_JANGAN COBA ZYMUNO.,2024-03-22,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 16-04-2024 | scale out,Ad group 20240417085926,LP_15 APR_RAHASIA BEBAS B3NJOLAN USTAD.mov_2024-04-17 09:00:51,2024-04-17,19323,1932,9334,2070,10,0.48,1,19323,IDR
K | ABO | 18-03-2024 | testing,K | ABO | 18-03-2024 | testing,LP_15 Mar_MURAH ASLI RAMADHAN.mov_2024-03-18 14:51:25,2024-03-18,10679,1334,7499,1424,8,0.56,0,0,IDR
K | ABO | 18-03-2024 | testing,K | ABO | 18-03-2024 | testing,LP_15 Mar_MURAH ASLI RAMADHAN.mov_2024-03-18 14:51:25,2024-03-19,50443,3152,13250,3807,16,0.42,0,0,IDR
K | ABO | 18-03-2024 | testing,K | ABO | 18-03-2024 | testing,LP_15 Mar_MURAH ASLI RAMADHAN.mov_2024-03-18 14:51:25,2024-03-20,9659,3219,13286,727,3,0.41,0,0,IDR
K | ABO | 18-03-2024 | testing,K | ABO | 18-03-2024 | testing,LP_15 Mar_MURAH ASLI RAMADHAN.mov_2024-03-18 14:51:25,2024-03-21,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 18-03-2024 | testing,K | ABO | 18-03-2024 | testing,LP_15 Mar_MURAH ASLI RAMADHAN.mov_2024-03-18 14:51:25,2024-03-22,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 18-03-2024 | testing,K | ABO | 18-03-2024 | testing,LP_15 Mar_MURAH ASLI RAMADHAN.mov_2024-03-18 14:51:25,2024-03-23,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 18-03-2024 | testing,K | ABO | 18-03-2024 | testing,LP_15 Mar_MURAH ASLI RAMADHAN.mov_2024-03-18 14:51:25,2024-03-24,0,0,0,0,0,0.0,0,0,IDR
#ISU RAMADHAN,K | ABO | 19-03-2024 | testing,LP_16 MAR_ BERBUKA DENGAN YANG MANIS.mov_2024-03-19 12:15:53,2024-03-19,2131,1065,7175,297,2,0.67,0,0,IDR
#ISU RAMADHAN,K | ABO | 19-03-2024 | testing,LP_16 MAR_ BERBUKA DENGAN YANG MANIS.mov_2024-03-19 12:15:53,2024-03-20,5001,0,12287,407,0,0.0,0,0,IDR
#ISU RAMADHAN,K | ABO | 19-03-2024 | testing,LP_16 MAR_ BERBUKA DENGAN YANG MANIS.mov_2024-03-19 12:15:53,2024-03-21,11442,0,74298,154,0,0.0,0,0,IDR
#ISU RAMADHAN,K | ABO | 19-03-2024 | testing,LP_16 MAR_ BERBUKA DENGAN YANG MANIS.mov_2024-03-19 12:15:53,2024-03-22,0,0,0,0,0,0.0,0,0,IDR
#ISU RAMADHAN,K | ABO | 19-03-2024 | testing,LP_16 MAR_ BERBUKA DENGAN YANG MANIS.mov_2024-03-19 12:15:53,2024-03-23,0,0,0,0,0,0.0,0,0,IDR
#ISU RAMADHAN,K | ABO | 19-03-2024 | testing,LP_16 MAR_ BERBUKA DENGAN YANG MANIS.mov_2024-03-19 12:15:53,2024-03-24,0,0,0,0,0,0.0,0,0,IDR
#ISU RAMADHAN,K | ABO | 20-03-2024 | testing,LP_16 MAR_ BERBUKA DENGAN YANG MANIS.mov_2024-03-20 11:10:41,2024-03-20,3299,1649,14469,228,2,0.88,0,0,IDR
#ISU RAMADHAN,K | ABO | 20-03-2024 | testing,LP_16 MAR_ BERBUKA DENGAN YANG MANIS.mov_2024-03-20 11:10:41,2024-03-21,11943,0,28709,416,0,0.0,0,0,IDR
#ISU RAMADHAN,K | ABO | 20-03-2024 | testing,LP_16 MAR_ BERBUKA DENGAN YANG MANIS.mov_2024-03-20 11:10:41,2024-03-22,44117,8823,99139,445,5,1.12,0,0,IDR
#ISU RAMADHAN,K | ABO | 20-03-2024 | testing,LP_16 MAR_ BERBUKA DENGAN YANG MANIS.mov_2024-03-20 11:10:41,2024-03-23,23455,23455,91980,255,1,0.39,0,0,IDR
#ISU RAMADHAN,K | ABO | 20-03-2024 | testing,LP_16 MAR_ BERBUKA DENGAN YANG MANIS.mov_2024-03-20 11:10:41,2024-03-24,0,0,0,0,0,0.0,0,0,IDR
#ISU RAMADHAN,K | ABO | 20-03-2024 | testing,LP_16 MAR_ BERBUKA DENGAN YANG MANIS.mov_2024-03-20 11:10:41,2024-03-25,0,0,0,0,0,0.0,0,0,IDR
#ISU RAMADHAN,K | ABO | 20-03-2024 | testing,LP_16 MAR_ BERBUKA DENGAN YANG MANIS.mov_2024-03-20 11:10:41,2024-03-26,0,0,0,0,0,0.0,0,0,IDR
#ISU RAMADHAN,K | ABO | 20-03-2024 | testing,LP_16 MAR_ BERBUKA DENGAN YANG MANIS.mov_2024-03-20 11:10:41,2024-03-27,0,0,0,0,0,0.0,0,0,IDR
#ISU RAMADHAN,Ad group 20240320091938,LP_18MAR _INI MANFAAT ZYMUNO.mov_2024-03-20 09:20:34,2024-03-20,260,0,4482,58,0,0.0,0,0,IDR
#ISU RAMADHAN,K | ABO | 20-03-2024 | testing,LP_18MAR_RAMADHAN ADA PROMO_.mov_2024-03-20 11:10:41,2024-03-20,36104,4011,11638,3102,9,0.29,0,0,IDR
#ISU RAMADHAN,K | ABO | 20-03-2024 | testing,LP_18MAR_RAMADHAN ADA PROMO_.mov_2024-03-20 11:10:41,2024-03-21,76615,5472,16691,4590,14,0.31,0,0,IDR
#ISU RAMADHAN,K | ABO | 20-03-2024 | testing,LP_18MAR_RAMADHAN ADA PROMO_.mov_2024-03-20 11:10:41,2024-03-22,76557,8506,18870,4057,9,0.22,0,0,IDR
#ISU RAMADHAN,K | ABO | 20-03-2024 | testing,LP_18MAR_RAMADHAN ADA PROMO_.mov_2024-03-20 11:10:41,2024-03-23,15124,1890,16730,904,8,0.88,0,0,IDR
#ISU RAMADHAN,K | ABO | 20-03-2024 | testing,LP_18MAR_RAMADHAN ADA PROMO_.mov_2024-03-20 11:10:41,2024-03-24,0,0,0,0,0,0.0,0,0,IDR
#ISU RAMADHAN,K | ABO | 20-03-2024 | testing,LP_18MAR_RAMADHAN ADA PROMO_.mov_2024-03-20 11:10:41,2024-03-25,0,0,0,0,0,0.0,0,0,IDR
#ISU RAMADHAN,K | ABO | 20-03-2024 | testing,LP_18MAR_RAMADHAN ADA PROMO_.mov_2024-03-20 11:10:41,2024-03-26,0,0,0,0,0,0.0,0,0,IDR
